ID;Nombres_adultes;Nombre_personnes_foyer;Age_2eme_personne;Note_credit;Encours_credit;ID_PP;Encours_credit_habitat;Montant_flux_crediteur_M1;Montant_obligations;Montant_operation_crediteur_DAV_M1;Montant_operation_crediteur_DAV_M;Montant_operation_debiteur_DAV_M1;Montant_operation_debiteur_DAV_M;Montant_retrait_carte_M;Montant_retrait_carte_M1;CSP;Nombre_retrait_carte_M1;Nombre_retrait_carte_M1.1;Quantité_obligations;Nombre_connexion_appli_6M;Nombre_de_connexion_appli_semaine_6M;Nombre_connexion_site_6M;Duree_connexion_moyenne_6M;Montant_flux_crediteur_M;Montant_pret_banque;Output
73;0.980908684;1.02064847;-1.772534595;-0.1406189;-4003.733916;b84353b4db414ac1908416cbb4643de60b41f08e;-3849.455799;-7278.909991;9083.714991;2618.596053;3022.291177;-1868.021419;2424.858959;-7.141721062;-20.93135253;CSP-;-0.12207375;-0.04739095;196222.7904;69.80206662;73.44014555;85.23698498;59.94420325;2372.550101;128237.8713;FAUX
74;0.889020094;0.840556335;-5.459825646;0.09828441;2488.107005;b64a8761d65ee596202594eb3fcb6176a315a5cf;2262.618375;6964.616959;6899.523143;6825.396977;142.2355622;4724.297397;2701.220145;4.687430176;15.52012582;CSP-;0.070187187;0.069769963;-172912.2271;21.78491424;23.98100183;31.39685211;9.304119219;4285.2675;126480.8379;FAUX
75;1.938468328;1.968753933;47.06726496;6.399242152;17603.3844;159f46ce8c6bec0492fc5096ed68073794d6be80;17168.53359;-2201.258521;1842.957438;-2402.12859;1593.623749;-4232.913579;659.6744739;1.631894051;-1.550134262;CSP-;-0.107225829;-0.162533086;136898.1845;-0.525722749;-0.589708096;-1.688604832;261.9035336;2249.830701;122037.4986;FAUX
76;1.975608118;3.09086854;34.11703459;0.608727703;-2691.568053;46deba0500b59e950d47679c4acea57316998963;-3329.842872;1907.032583;15456.63249;445.168763;12149.64569;611.5783385;2385.769427;-30.84365165;-13.01100216;CSP-;0.026492842;-0.022948717;142309.4983;-2.714805494;-1.538293539;-2.129053917;0.510360152;1867.832756;128848.158;VRAI
77;2.034913937;3.129530483;29.90354201;6.671344751;4026.937571;5a6876810677233081a7cac7bbff5962ce608216;2534.26215;-1107.674383;6603.06955;386.8766268;-172.1460729;1468.428772;-1938.596353;199.6811392;-1.705551917;CSP+;0.009319155;0.987073906;208490.3779;10.82447307;11.87053144;13.05276961;157.6032094;-37.30336625;132341.8344;FAUX
78;0.971352854;0.992196433;-2.037196456;6.437112626;153547.371;976aee11baab420044d8bcbfd200f00be0a9c8e3;154180.6643;1641.189933;-7877.62928;6485.952268;925.1595369;3222.659302;3494.452178;3.532097734;16.21034209;CSP-;0.029340793;0.100300862;-196301.5409;-3.288152167;-6.619797239;-9.019979472;17.44780312;5555.982076;122550.4073;FAUX
79;1.986890367;1.980121759;33.43332075;0.388291236;8771.996359;862699cd51e3e25a6a5114a3cb7d90d38065020e;8318.737066;3557.905086;7270.284939;12246.40301;947.5157304;13272.68183;5751.816973;-3.096336246;-17.78729007;CSP+;-0.044441854;-0.090632276;40450.79668;84.51011132;146.398855;183.3436546;21.40831964;16909.34832;131804.716;FAUX
80;2.017507217;2.074628132;22.95309514;6.498422765;185239.3147;44251850a3ebc1244a024105056e888a51e1dba7;184727.2773;6535.861327;-725.6457257;4264.233432;3953.245362;2608.898862;12068.65989;-12.13495035;-16.50510168;CSP+;0.040869816;-0.046802053;59293.5953;6.857638821;8.979839381;10.18324426;150.954942;2466.78432;127805.624;FAUX
81;1.989143959;2.041357041;53.29487165;5.958891085;117932.2406;3511baaf759ee7cd640195ed44c2406fcdbf1d3d;118402.9198;338.2925922;5396.863014;7018.926662;-1775.998289;7725.399176;-916.9596496;5.655490787;34.58283867;CSP+;0.001493355;0.091613155;81480.03084;121.9156422;110.1379589;140.009413;58.56124297;3936.930422;137626.9343;VRAI
82;0.967768682;0.802148604;-1.298952868;6.329166159;44767.55766;72e98f1e4c6bc1eaa982c494145fa4e1a7fd6be5;44732.3701;4141.065466;-1759.975213;2052.390709;2327.708592;2894.390351;9505.384967;15.68281339;10.34454834;CSP+;0.116674665;0.10236703;-124686.0369;0.620785186;-0.880891908;-1.92984454;103.5750638;2642.416634;69404.14214;FAUX
83;2.029763591;1.887214132;60.2970149;6.313574456;4409.406564;e5ba1af6dd9f5b77e49a8d0ccd054807a2768705;4529.37071;1285.973299;7212.847478;5166.354998;2094.608677;2596.398579;4145.482942;0.839176474;10.74087764;CSP+;-0.100100813;-0.084870937;-743.583135;-5.436879586;-7.188623532;-9.451664488;3.67535942;4037.035539;132021.999;FAUX
84;1.00233532;1.087690883;1.461891447;0.126377157;8977.967399;c5be0f09d5bf4b03dd6e1fbf01dcee7483d35d5b;9174.412689;3201.006613;133723.825;6573.568734;2703.292988;-125.2275802;5350.440881;-1.773301788;-18.72795737;CSP-;-0.03275516;-0.019547215;-192158.6621;7.766400486;7.740803429;10.15745535;13.20707055;5598.996822;134408.2895;FAUX
85;2.026851979;3.925169246;34.33347019;5.469687113;202617.8152;2a242b351e5730e784f4e992c32ec01db76acc8b;203212.5852;-892.5129774;-988.3822782;6906.321301;6738.321475;8371.969719;3849.319019;75.87071531;11.62329215;CSP-;1.123499981;0.054207267;358644.5106;67.78939478;109.6982131;119.744328;196.4904761;3072.93686;123113.698;FAUX
86;1.995068237;1.910595483;72.70009685;-0.246966465;13523.5368;c9d58f742a200e30dbe9e1a2c5e2234c88ab093d;12956.68319;5420.532242;8965.541197;3570.559787;3616.428759;3758.285813;8746.500802;-0.530847434;19.37591345;CSP+;0.088896568;0.108630849;291816.4747;1.183966325;5.09164048;6.402279338;-10.93081136;1875.196247;129692.9923;FAUX
87;1.983946011;3.003666581;32.93196315;0.378501951;-9351.705473;cd27d5038656ec7527081daec71a0488dae78d7d;-10407.89636;6110.978095;7495.18146;-2389.007314;1575.08609;-46.65031045;12255.13949;271.4776341;-35.4279454;CSP-;0.897842246;-0.127578941;202347.2138;9.001735359;10.02087023;11.53614033;263.1023947;649.3282107;121738.0637;VRAI
88;1.966061045;1.953920957;25.38634119;6.865525591;117937.4553;1a8786b269e2a0c489b7b0c60c88c7e240471adb;117935.3071;2628.057799;822.5376009;1244.356504;11840.54736;-4287.844171;5399.839877;39.22347911;6.904068396;CSP-;-0.020762036;-0.007085073;126208.4593;8.890872607;29.45706985;33.79304462;86.4343805;6208.527214;132527.6506;FAUX
89;1.950058531;1.898508464;50.44130088;-0.822680136;-1961.982233;2b91c06fbc77a451d00de2be85b7cf92143ee305;-1191.287887;33742.2087;11508.61826;24476.71549;486.3449024;954.1867988;245.6179925;10.62033908;21.01997207;CSP+;0.010086913;-0.02554226;287653.9416;0.282705958;-0.512209289;-1.094488881;9.256251117;26892.04132;133605.9375;FAUX
90;2.014217021;2.031603007;57.10746284;6.214624386;160270.4385;496c3920de14e61e2a43aa8254830c22cbb9d3ab;160760.5555;2314.587286;121.5018893;104644.7805;-83.81291248;3905.885541;-5108.735653;0.63197611;-22.03327205;CSP+;-0.092318517;-0.123118;-140284.1186;2.794415366;-1.030172578;1.319680995;701.4886245;100718.0284;140636.8711;VRAI
91;1.018092819;0.978476524;0.878790726;-0.275327066;-4102.253148;2b4474eb19db932de05a57cd013ac5a341f0011b;-3200.0523;-3029.678572;5812.394236;888.349931;1913.385472;596.4251044;847.3954847;18.83014654;-0.858392996;CSP+;0.030875694;1.031584438;100217.6742;0.474222887;2.631617977;2.327719666;198.4037764;185.9893241;132334.021;FAUX
92;2.030438384;2.17039875;26.27006345;6.937125431;90288.43049;b047ed15d9a4391d6384dab0fee4d837e42c8963;89927.1093;4123.976733;-1845.616184;6733.915775;3514.501074;835.7836959;1365.476585;15.68148113;2.140754154;CSP-;-0.14877762;-0.142434512;-88235.25051;4.713617093;13.68679111;13.70158009;191.8596937;7951.474826;-2007.082419;FAUX
93;2.000183902;2.09289832;55.17339288;6.498940093;100447.1327;33d906473e8a3c45b13c7f2421249acefab72ba7;100883.1311;2221.912277;-514.144107;419.9537455;52.40084719;1569.660535;-9178.872052;3.822703071;-6.623162851;CSP-;0.025721126;-0.034836718;-145252.8665;20.10710145;37.49633152;48.30618167;177.7573022;1392.409428;130985.9392;VRAI
94;2.076054292;2.032695372;49.77847757;6.5053442;142518.5715;bdc0aad1e0267670d0879138aeb08d83a40e98a1;141855.4574;2936.216973;4878.861686;1872.052986;83626.39153;1798.380419;27111.86995;6.465900194;11.07633218;CSP-;-0.021940101;-0.057242781;383745.7714;5.136766948;3.328469095;3.518871191;92.81609159;1578.048758;55446.84787;VRAI
95;1.936811285;3.970332672;31.52566511;6.634012598;142884.6313;f889c4f212165d7bf3ec436cc1e6d3a01ff2daef;143454.5303;6150.064214;2586.955278;10102.46155;1966.8815;10410.35373;13271.03529;-6.408816504;-17.84607663;CSP+;-0.058064604;-0.064274919;-166272.4374;2.428235413;1.31823827;2.753707659;292.0201728;7235.420778;150657.0325;VRAI
96;1.992366037;1.916406908;65.85989787;6.646532009;38726.65535;31dd43ead6823413c810293643c38e9aac1ddfc3;38371.01206;2910.537999;4553.22586;262.1845703;3883.912308;5294.253103;7792.322011;-7.073706839;19.73525914;CSP+;0.079309627;0.008945231;356255.7805;30.03533705;27.54422176;35.72048467;24.84610743;2479.371079;133017.2767;VRAI
97;1.967214843;1.979341792;30.24597008;6.909843136;241985.318;ce3ef1aca02599292799a3ca206a0e251840ebbe;242904.4273;3655.91823;11441.48301;9941.453655;4626.571542;11183.11648;-282.5675644;-6.234125859;-33.58630184;CSP-;-0.106597515;-0.054772202;160192.6802;1.862032741;1.789252933;1.632691909;-10.73718848;6250.343027;236645.4904;VRAI
98;2.008499842;2.080626667;72.27622146;-0.382064402;-9088.355355;41888cb7de09d1dd7fe52b0531417caa8bad6c1a;-8550.507695;-1883.76306;10577.38725;6869.681638;1896.730269;6909.6315;-1400.580208;16.6255336;15.65075958;CSP-;0.105590557;0.105105465;392887.6083;-0.146561822;-0.598315381;-0.043063134;-7.113429318;2716.036632;127882.1242;FAUX
99;1.935207924;2.002260273;50.54009275;0.265567181;373.5019073;cd095c78174b00f18cd2404fcc45ef1ed49d8cff;-391.930695;8595.464846;-514.7200763;64913.01067;12830.96192;56032.81179;1107.121933;8.821086088;4.217352366;CSP+;-0.044114301;-0.024184554;-53594.8541;38.81609726;52.02933756;63.92862181;93.36513833;55579.83538;125867.0637;VRAI
100;1.004124973;0.848061315;-0.133570306;-0.154352201;-9160.888765;709681cadc873e98c91caf38a088c13ba30b9526;-9619.462005;-3510.585817;10130.49577;7453.2294;2812.533027;1709.833858;-3283.315401;-14.92972237;-1.011363817;CSP-;0.126031295;0.114667306;194076.8327;13.91732909;12.11074033;13.15926624;103.74148;4682.27044;121468.5686;FAUX
101;1.047772413;2.107207968;2.133980076;-0.698031066;-17405.71923;d92ee6fc5ea9f3356384c538bea9991028fbe937;-17775.38361;547.5898095;6392.049971;6917.484711;1110.341284;5711.703649;1760.5362;5.825862566;-0.894727656;CSP-;0.021802559;-0.038389041;-36734.20999;81.95344213;85.93853607;114.3114545;37.2223897;3073.963239;126298.8112;FAUX
102;1.001100805;2.02068148;0.327061965;6.255908481;72767.9007;31ef8a928acc50ac15b4b6ba661ce1796f015e3f;73479.52732;2217.136683;-1793.367568;-1987.979595;-918.0282438;267.1918072;-1709.479841;4.624481177;16.14153901;CSP-;2.042670101;0.030320494;-194452.3;0.756410303;10.03761136;9.980862333;95.55494263;319.8259218;135321.3396;FAUX
103;1.082675975;1.185485624;3.663755452;-0.070261945;18579.79265;c0ca4549a03ff68618dab14138d8dcd87fd4dd7e;18124.04259;488.4881775;766.2930627;2696.852317;5077.695938;1313.109734;10577.75892;3.808972627;21.0594394;CSP+;-0.019061953;-0.07092696;130014.2816;-2.508378719;-3.804823695;-5.0502487;166.5270065;31.13550637;132498.4321;FAUX
104;0.990852866;1.118714351;0.028740829;-0.380300734;-486.6125564;38586cd357b7a14162bf37732dec17270f8a139a;197.2301203;67.09937844;3842.694646;1307.378297;3219.160955;-209.1570928;-3406.366282;-18.68434761;-11.2294169;CSP+;0.028087629;-0.041463008;29797.74113;4.787673217;3.279984558;9.461962187;113.2175791;1298.302827;129007.2896;FAUX
105;1.984977081;4.027884462;37.39335521;13.16729966;65578.10139;a4c0dfc5fc510cde3a6fc2406b13ffe67043386c;51919.23077;8510.469001;4311.404111;7741.614862;2232.577292;4686.915561;22203.83524;-0.964857298;-17.78734811;CSP-;-0.021145355;-0.016255879;224061.3911;141.3749105;170.1945029;208.0536641;60.58974223;7751.456061;10764.35069;FAUX
106;1.986360903;2.031259688;34.9217866;6.288404671;172636.7616;4e60f76d1ed05e89d5102f03be04209f8384da6b;171995.3049;137.6025931;13169.87289;6757.653497;1974.204504;5969.697097;1713.646899;8.155254747;22.21282275;CSP+;-0.075573483;0.059347779;177550.6391;95.30552967;151.4672973;181.3065045;39.27304059;2948.32259;128721.0307;FAUX
107;1.961674816;1.835277868;69.34102241;-0.399386241;-17369.23281;f3dda2d4637a89cf20c1e8c0d7e28f5685e1bc0e;-17275.17747;1890.392685;15082.90793;-3396.426694;-364.9546086;-2251.493289;-2383.606596;7.241055148;-19.04220592;CSP-;-0.162028938;-0.144037145;-23719.83515;60.21107494;55.07920158;75.24790956;206.5150425;-1594.511909;125851.9509;FAUX
108;1.108000881;1.162367365;4.958818112;6.465581565;161113.8909;3a6a5e252b19746eee9bf5e9a96a60c630c83417;161812.0726;4086.389576;2074.153606;1084.20747;1910.689586;2332.114597;5422.552774;7.228159919;-15.34055483;CSP-;-0.026030727;-0.056595778;112463.6299;7.561324815;11.2599098;16.79617068;105.1015931;-1162.176079;155384.5964;FAUX
109;2.025410471;2.10222628;82.38560938;0.451267851;-2059.018592;6e10012f3a1eed2a28839d1ae65f27de3608c4c3;-2666.797863;2033.928105;6852.824474;5584.363466;3392.476735;4937.665525;301.7276242;2.635296009;0.934832109;CSP-;0.061920272;1.088429213;50395.74645;4.94613278;5.226275446;6.667739698;-7.6907459;2653.119399;119961.724;FAUX
110;1.966090071;1.90232071;57.33368682;6.046756708;10713.4234;0cad7f2f8159f4d06f263eae68ffc6cbc0e6a360;10509.09853;-1452.188369;4589.003924;846.8809198;-957.6485815;3456.868342;2855.51048;-3.708691413;-24.33884769;CSP-;-0.16181621;-0.231535702;247521.9537;71.62669224;99.07286759;119.2477666;35.25473375;833.1199379;20313.77191;FAUX
111;0.984016312;0.886567924;-0.625976141;-0.126201965;-15701.72412;05e0296abeb3263099e18cd3e17c8bc0c9cc5f7d;-16036.5341;-233.4931835;30854.68725;-2426.97004;2942.527804;-1446.094762;9426.79813;6.198129016;9.129681356;CSP+;-0.044671603;-0.015913523;83233.41008;127.2701408;114.5349194;135.5183282;64.27616786;-165.5414213;125028.8659;FAUX
112;1.992281406;1.8917427;58.05602573;0.379098655;5312.870765;0713fa3db8554dbcc9a1ad848afae3f70fc9c35a;6097.318814;-1779.627728;-1723.245253;2015.183732;1022.630991;233.5011741;-435.5377069;2.049898343;12.27748512;CSP-;0.022661426;0.02927576;-190939.1504;-3.42327049;-5.949787342;-7.494088855;-0.160551029;1228.972896;132248.6685;FAUX
113;1.999299637;2.039050901;23.80224333;6.571780638;307102.4737;68dcd111b6a7408efbc9250b1b71b8fbe4fc2b2b;307379.4288;4550.308943;12464.03098;-292.0039038;68.14182425;2843.823349;24784.12798;12.906015;9.608535392;CSP-;0.075697519;0.009523618;323106.6292;3.052343051;5.54050785;6.711196999;167.0506804;2248.935309;309179.3846;VRAI
114;1.965959135;3.021719702;26.73871987;12.79814001;256244.9438;753c237a8c5c0d854f774f9829a289fc670f6677;222331.6841;7188.045171;9387.836986;15418.62821;7547.511538;14716.27593;126.3609025;13.97223048;1.473429117;CSP+;-0.076639629;-0.006475952;131094.0514;7.45969061;8.46983012;10.91831793;185.634545;8727.836301;485144.2253;FAUX
115;2.08740468;3.093277021;52.92702297;6.284643014;177575.3925;538e58a9736ba83cbf9e3b5c74a7e06ff6e62dfd;176838.2047;2537.674477;1781.269897;86587.24283;7316.489881;83173.02009;177118.8917;-15.84543061;-10.77536512;CSP+;0.004686244;-0.076186123;67425.09556;137.2658664;142.844885;166.8637482;93.17117791;4480.920473;173875.4524;VRAI
116;2.032490113;3.026367427;29.11097489;6.339307708;227918.6633;dcc9df02efcdbb2545deaf6f2ac5476c08eadbc1;227707.548;-774.3969644;-3321.005654;16527.07634;13671.47236;8656.777112;-1636.143092;-7.157481817;6.527616282;CSP-;-0.043751042;-0.040783887;-72495.88377;41.72617807;38.04283304;40.36942365;207.1977185;14608.38587;137007.686;VRAI
117;1.990263529;1.987044563;32.87756156;6.457923484;-2481.943251;2158686cab0355bc9eb4b0a4c2b272932eeddc25;-1704.978815;254.8088974;9701.792967;4992.737119;6535.411531;1699.935941;-3197.089409;4.951795986;-10.54182309;CSP+;-0.014473646;0.103855715;305437.5247;52.70524736;66.00198459;88.33760665;16.07972257;3372.90487;117197.3617;FAUX
118;2.037270654;1.938912432;55.78968172;0.527070389;4076.725314;840c3812b48edb41c0e01b5717276ca3881cea81;3622.29819;4737.428957;4533.689536;4477.470205;8062.78973;3246.687032;4345.895176;4.932924128;-18.79220175;CSP+;-0.091176304;-0.07751249;67126.99339;2.055590636;2.044065141;1.457555584;9.682550552;3026.350822;120441.8375;VRAI
119;2.04880934;1.954188426;60.07925809;6.612267027;21112.88276;77a6dd4bd0e6e73071a2728eab5006d4f4bc2eba;-1312.963147;6024.538917;10518.29128;24716.45724;4346.457002;25034.84205;7821.181109;-0.794432638;-14.82824772;CSP-;-0.039307225;0.005850042;164367.6763;2.339221587;-0.548358256;-1.409594976;-0.982140306;22126.42478;130605.7969;VRAI
120;1.975474518;1.89866807;58.87724685;0.445118922;20937.79481;ec340dcbaed3a638d0d5a77e9011095f5e7689e7;21093.48893;-4399.677478;23123.75346;2491.706432;3028.804299;1335.800944;5051.190982;3.422082515;3.274031412;CSP+;-0.067263478;-0.086450428;85959.31558;161.3833889;195.7230089;233.2202118;53.61938337;2996.649426;136282.1066;VRAI
121;1.006496878;2.084261237;0.936319469;12.9006615;48921.4264;09eb7d25024cef1d437f909d23cc704c4f774588;44539.93803;-3287.073667;-2295.58348;3896.887277;3914.948021;5267.111889;2243.477209;7.009826821;-2.079826278;CSP-;-0.129542361;-0.183616215;-17348.38837;53.68326318;121.5481508;174.4730564;154.1113196;3169.743125;124063.5061;FAUX
122;1.933924004;2.008821049;35.25708737;0.313202633;4930.337657;7df731fd7a8bfa1ce69fe746ea4bff953ee5e16f;4956.275191;1256.703358;759.5687687;7060.903155;-694.7659726;7445.420584;2665.797841;5.546279109;8.784912261;CSP+;0.011152063;-0.018880094;181446.8012;52.87814082;57.02878405;57.6026545;141.5175505;6160.848881;137047.5385;VRAI
123;1.959890537;6.007288401;37.42397645;6.60703126;197536.2625;9020aa5058742ef20af77585586ce79e3019f378;197391.8865;5012.784096;11714.51501;2923.047701;5102.446517;3508.311277;213526.3395;6.967908984;4.13253466;CSP+;0.026867251;0.059382337;122560.2799;11.79662705;14.32994935;18.14857847;386.4332899;5696.256048;198538.3281;FAUX
124;1.003021683;2.770105487;2.273505693;5.718497837;-18443.79399;aac65604741da37dfa39a6d28cfec73f30bf59d6;-18736.49623;1574.396955;32399.53134;1697.880788;-431.2804104;64.30996562;-2836.19525;485.7165867;625.1696641;CSP-;1.989181248;0.969124626;121453.426;0.891404297;-0.202525947;-0.479238342;-8.231732937;1778.032503;131998.4058;FAUX
125;2.038901104;2.054670708;31.68975628;0.336709483;-1815.458246;1920e254c7228933b50861131ae942e9c5ca6906;-1598.520512;5683.083144;-3668.822404;6714.143485;4241.893319;6002.451941;10708.99282;5.921623065;-4.417473139;CSP-;1.135210052;1.077835535;-23677.45564;40.10858858;50.10195405;63.74238127;175.6477449;9306.664282;128220.0243;VRAI
126;2.042990041;1.947465921;54.27101342;0.238000457;10791.19704;2e311a06d1409910c3dfd28bd4b3428f1ce2dae4;10044.4714;2546.529337;14137.43154;-3152.634926;-2147.9633;-4127.959498;-2858.543134;-23.82271655;-16.35049107;CSP-;-0.188792399;-0.135679116;365108.6659;26.56926039;34.43080164;48.86132079;71.0067733;133.4684786;130762.8802;VRAI
127;1.960690064;1.865744981;66.65144962;6.850404215;-5621.454495;839385cf8457e9f3f2d3ba5acebaa4389a943348;-6050.421163;1486.274854;7387.765451;-3527.538472;6445.196049;-3263.295568;8460.41241;11.27358331;1.404458136;CSP+;0.012795647;-0.021733651;206454.3453;0.431273589;1.122829266;2.707146518;14.79141522;2309.038622;138321.5562;VRAI
128;1.080653901;1.154586697;2.285471346;6.376227746;129022.8192;b453feab62b21257aab01ffd3f251d6f54ef6f2c;128488.7981;-2029.445183;14964.91286;5951.224365;4867.607592;5290.892168;3476.599651;-12.00694168;-0.693954999;CSP-;-0.01742385;-0.111627105;411715.0398;-3.404500734;-3.934022938;-6.509750773;340.9566513;2968.115022;130222.8274;FAUX
129;1.99200706;1.967477399;50.19343133;0.127015638;16321.97762;50cb2d2908ada49a6d804f1304285c89b127e05b;15679.30671;2391.802875;44714.67119;5847.167;15874.12377;1577.790863;9412.837466;-7.297531677;-21.65749022;CSP+;-0.044787282;-0.047198945;1259807.009;-3.517141969;-4.43501156;-6.286537261;19.71812654;2063.108357;140085.3007;VRAI
130;2.034550376;3.932362515;33.88239743;6.252383565;290747.8334;6b02bf7b196c045ae70200fbc2dc8252ecc171a5;290097.0754;6715.446014;3175.7101;9887.775213;7264.996049;8495.316682;8102.044311;2.919085196;-4.607995681;CSP+;-0.008079984;-0.015436731;-122551.8571;37.23270626;39.04604395;46.15137485;214.959497;8943.093441;299715.9684;FAUX
131;1.025057063;1.969514157;3.356952403;6.249474579;98593.05172;15bf08d2ee13b9abe28623541be0dbacdc7946ff;98509.42948;-1254.084272;-75.63452845;1408.085095;1842.574034;3547.883799;4711.200976;21.05385448;-11.73041812;CSP-;0.047381241;0.04795302;50111.73483;-1.010945619;-0.599044578;-0.339997699;14.06808044;764.7955067;102533.646;FAUX
132;1.959255473;2.106793363;51.86504837;6.094887805;102574.7061;abd2712bb31a6066784f37a2c7a8068eaa15b226;102401.4617;1094.258159;303.3942868;-562.782657;3492.816726;387.5851831;4046.716769;11.6422579;23.65173309;CSP+;0.17455613;0.16764456;-16741.74036;44.93830043;40.0712666;52.11630703;203.4356208;2182.706377;95077.15564;VRAI
